stem,real_fg_lum,real_bg_lum,real_bg_r,real_bg_g,real_bg_b,gen_fg_lum,gen_bg_lum,gen_bg_r,gen_bg_g,gen_bg_b,auth_fg_lum,auth_bg_lum,auth_bg_r,auth_bg_g,auth_bg_b
0493,101.12673174579696,50.636112794999896,43.47764376345659,66.78728652354773,41.64340809799536,101.42451806931913,56.49920218510698,58.96403561947365,56.578126633081794,53.95544430276553,96.2416555736331,84.56158155479838,81.65484228349254,89.9602102886766,82.069692092226
0496,85.25026150797518,185.58675183345161,186.34089941286535,187.03152461449125,183.38783147299827,85.17802683299223,90.56869045314751,87.46862378217949,90.93856377830828,93.29888379895478,79.20403469447422,68.0026109211347,40.66272662752436,68.73079553519582,94.61431060068392
0497,110.62413444528683,156.7572618948421,150.00334138821765,153.27981834847097,166.98862594783768,110.61496082891078,118.5015359831125,120.22888092658945,114.41742354803766,120.85830347471044,104.27692696487239,113.30568285976169,110.49697525206233,113.23844679610032,116.1816265311224
0498,154.3345833014464,87.55366484233585,86.7386299382288,96.30412981553988,79.61823477323888,154.4558812275197,133.5506705215879,125.15319044520074,140.1796272390727,135.31919388049033,148.89602306063622,153.0265897104897,154.9211910426424,156.99418561232437,147.1643924765024
0499,131.0025042625746,120.95475709304169,121.07539824060865,124.40105404977017,117.38781898874623,131.06633631713555,109.8061400380409,129.6943255666508,117.70297392613726,82.0211206213346,119.66213768115942,68.45170589633857,76.39403035346331,69.76245244888256,59.198634886669836
0500,121.10465865178188,76.92474548158316,87.5613846945779,128.08442004118052,15.128431708991078,121.2449012451696,83.01747311827957,81.31528826355525,96.82788549531,70.90924559597346,117.392783025619,99.32274269808588,105.72124513841226,107.71927190574239,84.52771105010295
0501,140.9555243445693,117.74248885972824,109.16016361846961,141.02900229639957,103.03830066431559,141.12456784788245,86.76252767981629,90.23483761174444,90.2181067005659,79.83463872713853,132.41907951598964,115.35448276333416,137.65779545640942,118.36748544246699,90.03816739112605
0502,109.84424631706773,121.30375183569853,148.8403329717284,122.00905488277358,93.06186765259359,109.9014635861055,107.98378312559498,129.21897761739245,105.18978724346344,89.54258451592906,105.9715431566165,140.80932350358285,153.02698753569925,137.1225287254533,132.27845424959597
0504,74.63316953316954,188.45567587361373,197.12388575015694,195.99464846202133,172.2484934086629,74.55843570843571,105.7441776522285,115.7635593220339,110.55032956685498,90.9186440677966,67.16506961506961,65.17820673781127,69.05721908349027,69.07135907093534,57.40604205900816
0505,142.66077832703306,113.5005940257977,120.32368344486471,117.46388565609543,102.71421297643293,142.72396287680527,111.08433145831312,107.12320579963146,109.43492386771409,116.69486470759384,143.144930696908,169.6700408948372,141.0448065173116,174.7384710503346,193.2268451168655
0507,192.39819062727778,132.5271289521847,130.24835348279146,137.2876351448283,130.04539822893437,192.439180208378,134.89670087944668,134.04711973603557,134.37985315022758,136.2631297520769,185.18545355800424,125.71657298364136,139.35439571188232,127.83211393246997,109.96320930657173
0508,166.5352105868592,84.72872016146694,55.15128646767406,113.82523927055773,85.209634746169,166.5729489893571,79.98339755313671,66.35463536765097,88.77475717811673,84.82080011364242,159.79891540759215,109.7254825363567,97.10124829092459,117.7733011346485,114.30189818349699
0510,98.50146021476388,110.21707800549588,110.50811617876012,123.29653403435339,96.84658380337409,98.27775531293527,57.479513880026886,65.9427273423343,66.3658788698604,40.12993542788597,94.56701262524149,149.80670478037825,151.85990658737654,151.38526326535822,146.1749444884
0511,79.15996046051866,153.50117001118645,156.0834531881378,175.11396479693173,129.30609204848983,79.25094972283598,76.37553363924845,80.55622902540922,79.63221697144031,68.93815492089583,75.67336318176532,100.46484259069014,99.13045339360318,116.06901924525718,86.19505513321005
0512,171.4785478547855,38.7298181541505,73.63616955570176,29.447185036991286,13.106099869758449,171.42602955947768,145.27228987920208,149.06529532607382,140.0339299381017,146.71764437343072,165.57884918926675,176.15176049876695,167.4846194127046,173.88432670488876,187.08633537870753
0513,63.31972829181146,187.5639062785407,190.96521147108152,187.0357350425931,184.6907723219475,63.32822898875081,31.066156324205842,31.19441722986998,30.787731854336528,31.216319888411018,56.52350943322142,75.63577489580047,56.112170173195395,73.34092758340114,97.45422693080486
0514,44.004040805511394,140.17297882455733,145.0638732557243,141.75592668259964,133.6991365353481,43.92494700582935,50.17652198494077,49.823115025826844,51.09202258885205,49.6144283401434,40.104464758876524,90.50390936190992,94.71219451083185,92.16495451391566,84.63457906098219
0515,101.83136776467398,98.71278138480336,128.42551124066958,106.66813524137626,61.04469767236429,101.73156432153993,78.19846738218277,64.47800450510137,96.40777792500332,73.70961971644363,94.8619357462383,102.55943862903582,98.56364559869263,110.34727927211695,98.76739101629786
0517,84.44565517785936,117.37530112007879,105.85639869177612,123.47189692461887,122.79760774384133,84.33458683722216,103.39422113203567,73.89182096323258,122.31765310966925,113.97318932320515,81.8112835090213,74.98440329869354,44.241691723373954,84.24626786938862,96.46525030331803
0518,85.58107432614297,120.44545182865491,107.08549998105893,131.246271766444,123.00458373846173,85.69477448379283,152.14868317485974,140.9091586377584,153.75985251221698,161.77703837460382,79.70318247651272,93.28623321084775,103.40867248367911,96.07488035558698,80.37514679327718
0520,91.45744141861938,196.5796788535969,191.8791478744842,198.02229152672487,199.8375971595816,91.68034621068188,198.13352845216386,193.31671624604164,198.54363304865177,202.54023606179828,88.71990711420732,94.43753958353325,84.27467613472795,91.93198349486613,107.10595912100567
0521,110.61151745055746,114.5830477696746,120.58096828046745,125.64577554068812,97.52239948786826,110.56764931941586,110.98231806561479,135.93495424705335,130.61036564700566,66.40163430278534,104.9265613765403,95.18480675813072,99.94792071999699,98.61051627399048,86.99598328040469
0522,124.2737665880612,113.30018062685562,122.61530867447676,137.44463823439077,79.84059497169936,124.03890969621307,139.77736825940065,148.78754771620376,155.34780176385416,115.196755298144,117.25009247699636,158.79394644084653,154.70547584572859,168.70964415778158,152.96671931902944
0525,128.3901980307556,105.99973910288665,97.76035668362498,127.1163275004193,93.12253312461564,128.3736862484788,149.78132163023426,149.36706826186617,158.4343238105887,141.5425728182479,121.12794556920014,96.59006541063341,106.52044781125957,103.58327276793202,79.66647565270867
0526,133.22989662427958,110.90855560519528,102.9205013342349,117.93693476134703,111.86823072000387,133.40209800872137,160.67821796125688,163.78730726041127,158.5051014863739,159.74224513698547,127.79379745677431,145.49848062240147,139.8321641169297,142.31797051401247,154.34530723626222
0528,106.30016023558962,149.31367388054852,171.7823301673955,155.35963568504025,120.79905578920982,106.24516045212421,116.79822020443973,105.6788847728602,121.41131660306938,123.30445923738964,99.39805551946645,65.84695800722317,79.94260925270869,63.91545274768125,53.68281202127956
0529,151.46444745241556,96.65486127901936,105.08546624756772,101.88497806638803,82.99413952310225,151.4199461907388,158.4351298554262,148.4166810588005,157.9177460767043,168.97096243077382,144.98076569576045,95.16696794200162,101.85309661151601,93.73704995797497,89.91075725651388
0532,121.06831747331083,102.22348704843768,96.46655309043507,102.10059240329888,108.1033156515791,121.01230146548882,92.43374934930284,83.86169512525652,90.326183193299,103.113369729353,112.96400513887467,146.73354327727657,153.0958815709658,143.721170351441,143.38357790942297
0534,78.79901119555447,167.56620022836043,168.5279134173894,167.42765347520833,166.74303379248354,78.80568494456702,55.884787308991086,41.31668002818065,54.93384835896315,71.40383353982946,76.45675683037783,137.1038715998996,125.73086266792994,138.3573233243447,147.22342880742414
0535,161.5031279620853,73.81556955889481,87.41281628696073,95.75097754079819,38.282914848925515,161.47677725118484,85.81133624171918,80.88768460171272,95.54996930037163,80.99635482307319,158.70230647709323,130.7188905046588,140.24424624333494,140.76396833090968,111.14845693973179
0537,127.78855453314543,86.23620084342605,86.41781789475871,122.83384922201218,49.45693541350728,127.82845616071181,95.18979856105146,94.44683922969857,108.26314477429004,82.85941167916572,122.90567575782696,111.5852739749742,115.76281238963792,132.0924237073353,86.9005858279494
0538,76.96478796940345,158.9059802881302,162.27923690342058,172.65593926731353,141.78276469365653,77.04541810223407,149.40062570419067,126.43039040878611,157.22196090442696,164.54952579935897,69.56646947929532,66.53036452009292,62.7456709364779,70.08677817036218,66.75864445343863
0540,93.66294495467915,132.35328873452303,116.38544322206444,132.31979400140298,148.35462898010164,94.02076955399484,119.1944781882161,60.37969442400808,135.55862576351225,161.645114377128,91.78282009724474,112.39661573733468,93.45564357452051,107.58107345116088,136.15313018632264
0542,136.06783065160334,148.44077589167887,163.1998156082217,148.77052985519822,133.35198221161667,136.1627524820267,97.37737042862051,130.41359075871793,108.04779001030424,53.670730516839306,129.9645098710487,113.97835385143809,133.5641846087098,115.06041542382992,93.3104615217745
0543,117.6443808055219,84.36484990295352,78.88604547960679,101.4045963718516,72.80390785740221,117.51084921246833,37.049648346624,39.55159151728682,42.23245431195622,29.36489921062894,110.7165620295921,70.64267624132073,73.99476890389037,76.79485765770612,61.13840216236569
0545,139.64228785747773,90.64199093325833,95.25188332429337,103.97951947608429,72.69456999939733,139.66396027788434,139.23232688483097,132.44352035999117,136.66607404728902,148.5873862472127,133.2664620892469,169.76970543133987,167.85654593302397,169.9615701400189,171.49100022097673
0546,66.6956992741848,141.07864478874671,141.53939081174278,141.47437867254666,140.2221648819507,66.67722116470897,92.41086389634964,84.76452305274393,94.46318950047501,98.00487913582998,62.33274525279725,81.01696359804991,80.38898206683008,84.74709421658203,77.91481451073761
0551,145.15198472326574,111.63877406996673,116.28111452767416,113.34892630305474,105.28628137917129,145.19399574254945,155.35758392983163,156.28473132372216,156.08580754108277,153.70221292469,134.95432632106187,103.06203162281143,116.07086147797158,102.80111402359108,90.31411936687167
0552,114.54039260098149,149.26493471889154,153.73202009820716,159.33746716912185,134.72531688934566,114.54956587391467,121.34449773514521,117.59989722507709,125.52732671006052,120.90626927029805,106.17323518308797,110.30442312816412,113.32894826995546,113.35845609226904,104.2258650222679
0553,109.11713106295149,169.45747294081522,121.7029246948645,177.89864320257925,208.77085092500192,108.9861971104231,70.37957063534711,61.37000076763645,79.12757158209872,70.64113955630613,98.72923116615068,75.20431603592539,66.73166308436325,103.42838911491518,55.45289590849774
0554,102.2113815909359,156.22653685139414,133.9116093497108,161.03408905561898,173.73391214885262,102.19146541467022,106.7182205604975,103.95765529528374,106.14185162415467,110.05515476205413,98.9582703583411,141.88377267271412,143.42275698530796,144.836568259664,137.3919927731704
0555,85.26841037451335,129.93711046223726,137.28535081877635,137.08245820740058,115.44352236053481,85.31339218804263,81.05466477696383,86.81198026057409,92.599064255588,63.75294981472943,79.34175942680632,73.75804973561235,74.10298311220396,84.2097911650701,62.961374929563036
0557,104.5826927604881,123.66044009881897,122.31227002178603,134.9336724589036,113.73537781576725,104.51853852439716,66.21379851910534,57.095754328541794,69.40413622007026,72.14150500870399,100.24686638689214,76.24882991254313,69.80524949704481,78.05732125545954,80.88391898512504
0559,111.92358486965149,176.65609611139413,172.09544631233373,176.72926925907058,181.14357276277806,111.92383297072406,116.90450651874492,140.0782107884757,117.39078507952681,93.24452368823229,105.51777739608382,79.32699854719722,102.18177958906436,77.70422256183845,58.09499349068886
0560,166.429540525546,98.90980651878797,101.15972084931398,135.59460875410224,59.97508995294769,166.52489030110456,157.07503327929567,159.31349096516547,160.74134079316752,151.17026807955398,162.57975235789579,135.76062630975446,146.55813332806136,145.3660788422759,115.3576667589261
0561,101.88404353702782,129.28118923620468,130.43046914591937,132.89948567546878,124.51361288722599,101.82397856346778,50.11442373009284,61.90579342915368,43.106455473728474,45.33102228739635,97.05852362998267,139.65528395674067,127.39229914926194,140.40470978941806,151.168842931542
0562,88.87140775569678,175.36040182372787,172.20847839442965,175.04959203250806,178.82313504424587,88.93769973919113,52.57850544854867,56.96837578279099,56.818963751791934,43.948176811063085,83.03427249017375,75.87398816517023,88.20553585479159,93.0090539681171,46.407374672602046
0563,136.0557215449371,82.19834897208914,90.30116660251902,102.70046584469189,53.5934144690565,136.05980706460502,124.00766232674601,87.9184439990975,142.50121438146178,141.60332859967883,132.20488663046402,97.2351918457271,87.94424462818692,116.26562437787835,87.49570653111604
0564,99.84653529108706,106.84885264313246,120.39096600045946,139.4414484263726,60.71414350256528,99.83262493560021,93.15459963754242,88.42253426755494,116.97624243816524,74.06502220690712,94.74821827236819,97.4680679990811,118.61438471552187,108.58949766444597,65.20032161727545
0565,120.88060897435898,193.80816121070404,217.97121005455963,209.07340218238502,154.37987139516758,120.61995192307693,108.76611132761755,127.18163484021824,112.51559820732658,86.60110093530787,99.30104166666668,122.03473954273838,123.00251363990647,121.96035658612627,121.14134840218239
0567,121.66856987493203,97.22068878687509,85.19440409088267,98.25489569411354,108.21276657562903,121.70261399829099,99.14578611966607,106.07571619501424,103.21995758033587,88.14168458364809,114.33249825215567,111.28836655238538,97.63224185019466,113.16052646870824,123.07233133825324
0568,74.46074727120067,107.01532571553969,106.1647465437788,107.4711864008276,107.4100442020126,74.3758968781009,86.1245415216778,85.79163923633969,91.05827377033762,81.52371155835606,70.36102205938478,59.52281027618422,53.72689974607354,61.69388930687482,63.14764177560425
0570,117.15300935822526,137.6869162024003,135.7852416758728,145.5837520639559,131.69175486737228,116.9803809795259,124.32927075537816,124.45799033058931,130.03922407136832,118.49059786417685,102.00745807800104,67.80772840122115,70.04190869890596,70.11363339391563,63.26764311084186
0571,106.97314737718568,116.18420156977147,115.82879766618045,116.54419670764743,116.17961033548656,106.8514987510408,51.52412655414323,42.94285267764118,56.94073765367785,54.68878933111065,101.30885373300029,133.00452177536988,120.17354657220254,137.37280683475723,141.46721191914983
0572,64.65824111970088,58.59890469882778,67.14528051959151,62.025990257659274,46.62544331923258,64.86781870547219,14.016258599324873,13.86078707857967,14.745331795069008,13.442656924325942,61.12707796473145,5.227392499537096,3.9743836260308507,6.205860359782934,5.501933512797504
0573,89.9893505903724,145.07783099191147,150.60325670498085,144.5793422733078,140.0508939974457,90.24087193460491,59.78956470838654,43.20927522349936,45.607614942528734,90.55180395913155,83.61135331516802,61.889963814389105,57.015389527458495,61.46642720306514,67.18807471264368
0574,83.12501296815022,163.91521437275068,166.40154722434752,180.4240754909462,144.92002040295844,82.99672165162362,87.21492816458387,77.93877412224772,98.32928674657825,85.37672362492562,75.82346716464363,92.29761115361727,89.3443849358157,97.84808297203095,89.70036555300518
0577,113.56620797419225,66.08501690558023,69.68429876770894,99.28483806969011,29.28591387934166,113.63690206159585,98.07655945827628,98.71186464358566,106.8716153910638,88.6461983401794,105.05113665003277,61.18207263345163,66.19044625143208,63.748358342414846,53.60741330650795
0578,91.4319068960532,100.14035015645433,104.58509130497299,112.02931208019227,83.80664708419776,91.64922172425426,70.37852364617355,34.354107183205635,73.33381262453013,103.44765113078488,85.96508601995085,118.54615916575942,91.65304110264363,111.63941211511205,152.34602427952262
0579,81.35777306325873,101.99867754479351,110.88385195134691,104.13424371315574,90.97793696987787,81.39529558350591,99.46029317878433,113.53232345844837,94.05151356863915,90.79704250926548,79.75369163677999,97.16458970723579,110.50468870482302,86.44272815461532,94.54635226226898
0580,142.52123084706562,71.74832257121598,78.45812739158163,80.75795200892857,56.028888313137756,142.4422882335935,190.59743702168367,194.78703962053572,189.47990074936226,187.52537069515307,133.11152067071407,132.91180378401359,126.75006975446429,129.2355508609694,142.74979073660714
0585,110.30874607615219,112.11626812083696,100.60494221392516,140.6555556920205,95.08830645656526,110.17519734163416,76.34074337906273,80.19298461084978,94.11420886503483,54.71503666130359,103.47786227458397,93.25868838096642,94.57833974036183,104.07046093759595,81.12726446494148
0588,79.49856277903493,119.71560105098297,119.16804793099789,120.82956902623276,119.14918619571824,79.67632968421911,73.0873750188939,74.47782419512006,79.26637015311292,65.5179307084487,71.59651805190305,109.08208472826558,122.73981418055168,114.1719264054646,90.3345135987805
0590,142.28637495553184,87.36839820800198,104.9165697809608,92.29967911454216,64.888945728503,142.30405466895004,76.14387656502711,82.28200716179138,83.07195895146414,63.07766358182579,139.84969347993348,104.72332542745974,112.0958625928165,108.02725201134726,94.04686167821545
0591,93.2926203837989,132.73661947902906,127.94101371943292,138.68695977782633,131.58188493982797,93.2448451983101,49.67498084410744,37.91160899096119,55.29613796403199,55.81719557732913,90.50970006515753,100.23711007790641,111.7709614004431,99.01551887332148,89.92484995995466
0592,226.8201967433477,149.51784163949017,153.8040885114579,147.91914902930682,146.8302873777058,226.69396327864843,198.65306747794875,192.30212961544353,201.4247959027337,202.232276915669,218.9168881556839,222.1759358561871,217.9221037886581,223.53204272363152,225.07366105627176
0594,118.48886177335585,62.38914004185016,75.18376979293545,68.39687763515413,43.58677269746088,118.48402008635254,104.71324057590806,112.60678815703176,108.16636606389956,93.36656750679285,118.1533383392779,149.67930759861332,148.54107326899654,150.4275156938068,150.06933383303664
0595,107.15492568167592,84.52617667150689,80.99499500530365,116.65559251516432,55.92794249405271,107.31085586175774,35.367843080714984,30.865122601773376,43.18178635057619,32.05662028979537,99.86519340233801,146.65890514882824,145.2002924729411,156.84902629166967,137.9273966818739
0597,80.45768167456556,98.1512741046832,89.70503902662993,105.45813820018365,99.290645087236,80.45726698262244,60.5595423936333,53.49807162534435,62.89263085399449,65.28792470156107,77.07440758293838,146.61534282216098,137.141310835629,149.0493686868687,153.6553489439853
0599,120.8878833743247,109.37590663534473,113.1308046413402,115.7471703485751,99.24974491611893,120.7890101112022,79.06165911301996,71.73588733597514,88.62710295897303,76.82198704411171,114.36749280023542,123.92372794216517,123.0419998576276,130.32323280260067,118.40595116626723
0600,126.98910301810366,110.88610792110731,85.51986090390993,110.55521449346914,136.58324836594292,127.14966265329706,64.236255853806,32.3987421248645,72.78943470747963,87.52059072907387,120.09978752749096,70.32736951692014,61.09469481502152,75.54929003037361,74.33812370536529
0601,72.36568016158778,134.6461834320539,146.4834878301664,136.6061716608666,120.84889080512868,72.5400310295366,135.0198296599701,129.73220206748587,141.39694907250572,133.9303378399187,68.44972336875384,154.10132802261165,163.4602876412799,154.22707441511912,144.61662201143585
0602,59.89486115328812,143.8101118176822,168.8384868162803,141.2592779516167,121.33257068514968,60.203034495169334,47.67089861639171,74.3418009712549,47.29838610185839,21.37250877606182,56.264826624377186,35.642370340462605,64.90414185256216,27.117167434922557,14.905801733903076
0604,82.99035584237662,113.67545715819726,157.19047468654264,120.68039983577046,63.15549695227868,82.97815192702888,93.8440608912611,104.13271010327512,97.42042762846225,79.97904494204592,78.5882515532802,83.87220625546117,103.56956068597417,91.31438903451979,56.73266904588952
0605,127.16584901882258,118.31907460302835,119.23259697779416,119.22793236893025,116.49669446236064,127.13259244426646,130.7794311864615,105.67731272459228,134.02908182069473,152.63189901409748,114.66686690695502,61.911756350010755,63.47422371694462,68.00338616050861,54.25765917257901
0607,108.21832358674463,62.05010310649904,86.64637796846937,56.030865429388676,43.47306592163906,108.66212528317791,51.24074591454356,71.60774296547595,45.80582718020355,36.30866759795117,103.91350297666088,63.23019135679283,86.38781347701723,59.29195769307523,44.01080290028604
0610,157.5347949990807,195.46605526441164,192.16352109062925,192.36134422985305,201.8733004727526,157.1201967273396,109.3846856256337,108.95978854399532,109.69517535822919,109.49909297467659,140.22586872586874,137.92111933643613,138.46882214974164,139.82641917396563,135.4681166856012
0611,127.01502767014546,195.27052098424357,212.39650505935336,186.15639634783196,187.2586615455454,126.97827870011596,80.105978759326,90.55385600215627,90.01300495266332,59.751075323158474,120.12240857538818,68.2551239288883,74.95763844434711,77.22929371202677,52.57843963029098
0612,109.51633892423366,188.57574906676356,151.87567308645237,187.5137920782267,226.33778203561164,109.02877385772122,107.26619261559469,86.59414951603846,106.62949687820026,128.57493145254534,93.77202621939463,85.78924272956515,46.31763073568762,99.61741435697532,111.4326830960325
0613,127.87780311668566,113.78332191699931,128.7533481352009,106.57409594444576,106.0225216713513,127.89119606313389,92.0439292659691,116.55656990339419,86.00719229043153,73.56802560408154,126.72156874512393,159.82633000291312,178.69393202163593,156.33530954011857,144.4497484469849
0614,74.8145919518616,189.36294955250852,161.12200985338637,185.99152173482915,220.97531706931005,74.449417074088,78.01840419989053,56.04063037929602,82.39218654161968,95.62239567875586,55.878087000125355,78.38934726261847,38.903296333669694,92.23842029243585,104.02632516174987
0616,140.5908682688508,173.81154489384173,106.06417573747858,172.61233219511593,242.7581267489306,140.14929769730935,103.88480993413134,82.72412815423873,104.9793148506552,123.95098679750004,127.01214211301506,123.92235056273961,84.06346075615438,124.29167539847882,163.41191553358564
0618,94.70915118206402,152.1388676617108,87.46669052708964,157.81071590942068,211.13919654862207,94.72651138445433,93.95572601785662,64.80562783544046,92.32825815687906,124.73329206125035,72.24853877693448,73.46860903407203,55.0290000870583,75.98095357857979,89.39587343657803
0621,169.47596899224806,174.85389982728842,130.07892227979275,178.86727461139895,215.61550259067357,169.5834108527132,125.65621416234889,99.38159585492228,135.37454922279792,142.21249740932643,155.11658914728682,136.9174645941278,93.55289119170985,141.30748186528498,175.8920207253886
0628,89.57837679888962,63.31482123985563,70.46026200873362,62.6599270203984,56.82427469043488,89.62155014975528,77.3024147075831,79.37972124184961,84.88697732846802,67.64054555243166,87.64941193659143,88.97525074275688,94.41130585631393,97.35352036848717,75.16092600346953
0629,104.05566176632168,79.46714871237197,91.72060745390199,98.00808921025269,48.67274947296124,104.11585030874372,129.2389274165085,128.59708483177687,140.17165723879387,118.9480401789547,99.12231085327534,100.27037803703104,115.64653585294427,105.41513483606948,79.74946342207934
0630,136.79370905168943,166.29638622007946,200.67888730879955,162.1883505023528,136.02192084908606,136.86270343362148,92.31840726995249,115.66430809429664,82.2661833905634,79.02473032499739,127.50416123372128,129.7858323794989,158.41054189356365,124.90695200767692,106.0400032372562
0631,109.6320126908586,75.65026488662852,75.97155329518966,102.8155795719432,48.1636617927527,109.62220107079119,156.01090626545172,181.37880906971816,162.98574274210637,123.66816698453061,105.15455879436844,116.00840008476372,128.05974994702268,109.92430599703327,110.04114431023523
0632,124.95037198847628,89.43989324598914,92.79936311527614,88.06137749067419,87.45893913201711,125.44927343527401,81.09919024656537,105.7311254662906,99.22369211172777,38.342753161677734,117.77756672048628,116.70435204561306,138.94462742243653,122.54073332726776,88.62769538713493
0633,136.0199544517948,109.48565094265501,125.12033326842865,120.94461923159696,82.39200032793941,136.00932653725192,62.144481223760586,99.62670246671928,63.28986769694299,23.51687350761947,127.72884358167951,63.44071982701196,95.56252882279999,69.0846083686039,25.67502228963199
0634,87.22957326016807,140.2647714413086,164.90483865436713,138.99411314198187,116.8953625275768,87.11514900519404,79.91812504524688,92.98687745047609,79.96675925608405,66.80073842918053,78.0504219081638,56.132814375364354,62.4208360481465,58.9869460352297,46.99066104271687
0638,137.9377021460662,155.81972972103054,130.6374684452292,166.48103954864607,170.34068116921634,137.9696817766243,115.49013467967023,99.64480708482198,128.1100795938918,118.71551736029686,130.00962436468382,112.52778429181669,114.90567365124909,113.57595905811596,109.101720166085
0640,195.69567398119122,131.52922380840937,98.874570559326,124.99531944769483,170.71778141820735,195.06407523510973,167.75570637335204,156.33960215305407,171.3641656915516,175.56335127545051,182.21997910135843,150.78767454559636,129.64111397144862,156.4581792651533,166.26373040018723
0641,123.81899478904019,129.20356662015618,105.41135345523978,131.19851656018213,151.00082984504664,124.13010590015129,50.60211500330469,63.414614085334506,67.92414628772858,20.467584636850994,120.79593208942678,116.59423025140143,131.93943599911876,130.7255342586473,87.11772049643828
0642,108.09894202631632,153.839471956823,152.53808985486106,156.15972576763184,152.82060024797607,108.1229664190558,77.87399411664602,53.12442564364379,77.12296696083436,103.37458974545984,106.46020320461662,116.00361631779838,104.65733717453139,112.42097585879951,130.93253592006417
0646,88.23973849718635,119.78179215672749,125.92708584830821,146.3643465664126,87.05394405546166,87.83374710360808,68.0315507191391,63.94907391439313,95.56305832442314,44.582519918601044,80.35931810658722,124.9490537945941,138.92646500879522,144.40502017728417,91.51567619770289
0647,157.20806165824362,143.94230308942207,140.44317242687404,145.8964652965005,145.48727154489168,157.19772709418942,132.34569824732537,123.74480768449148,137.49163403828697,135.80065301919768,151.08607190552254,120.40764926636952,117.67363943043719,123.11090487867662,120.43840348999471
0650,125.02059110515323,134.33286597081582,129.94602562105288,140.24745047754863,132.80512181384591,124.90767743641652,112.84156810111007,92.69028245473174,123.71078648723142,122.12363536136709,121.93952160789358,147.8969685349184,129.99853799417593,152.4144307165027,161.27793689407648
0651,64.71735220403951,142.42484753441366,123.24000696985537,146.2965441133763,157.7379915200093,64.5908005307386,68.5189289655573,62.823813672532964,73.35229133995469,69.38068188418424,62.10282569168019,100.02213316295908,90.7610617413022,100.55900563396642,108.74633211360864
0652,122.72594512195121,138.900509009009,169.8017972972973,138.0001081081081,108.89962162162162,122.41701219512196,138.34154054054054,164.32472972972974,137.88375675675675,112.81613513513514,117.84099593495934,120.77425225225227,153.97962162162162,116.13402702702703,92.20910810810811
0653,149.2294940131325,139.09689950046567,157.62129540259082,139.65739395478792,120.0120091440183,149.13577443028197,143.7343865887732,174.39723647447295,137.68737617475236,119.11854711709424,147.4029818462727,140.87317923969184,171.04990601981203,129.72223520447042,121.84739649479299
0662,92.59051481356315,140.62556808648125,177.74598635521426,145.56941811522026,98.5612997890092,92.56782196187402,86.53782661625736,96.73579025158243,84.5169917210209,78.36069787616874,87.56856044960135,60.14936435005195,76.73114202786792,57.15315575833521,46.563795263952706
0663,87.41718976823346,64.85597351654081,65.46766886606353,55.14358206924699,73.95666961431195,87.74092206036943,105.10969321814842,112.39148357254608,110.31684919393238,92.6207468879668,81.77659308204436,97.90154864748429,120.56924018774232,105.6295898238215,67.50581593088906
0665,72.84403897054682,133.69375472227617,133.03739395116898,136.90349070656046,131.14037950909915,72.9840738863547,40.653847980484855,38.04820931286834,45.02374198562269,38.889592642963535,69.61798727262489,51.831798458649054,39.95188135483453,62.97062366427045,52.57289035684217
0666,73.87074916901048,155.3276796095417,142.4518379393614,155.76912683506458,167.76207405419908,73.72726497911873,26.875550998505116,22.44021426654912,28.029169381731766,30.157269347234468,64.82834739623286,23.536423396833914,20.049407796389282,24.37165088734716,26.188211506765303
0667,82.68406635215341,125.28568245384737,139.44325494617325,123.47301679154735,112.94077562382145,82.4103383554,28.091387389544604,28.878518193337257,29.41213620808349,25.983507767213084,74.0730989702227,42.41563153711334,52.97517684502489,41.73186403136817,32.53985373494697
0668,92.53067047075606,115.96017222106127,127.96354897453503,119.11693584500104,100.80003184364769,92.51666930839542,57.71600110125948,60.26451124976366,61.67494601506603,51.20854603894876,87.0050721191948,89.16429000275315,103.41692290851917,95.73959857101632,68.33634852872396
0669,95.9685776815953,84.23264716348383,108.97949038679276,86.76338462533832,56.95506647832041,96.08756678770985,63.79969878976747,75.60163688711086,75.20536571163613,40.592093770555444,93.65712993189793,78.97808497866727,86.60770781888567,87.65488424253535,62.671662874580804
0670,92.12347609266584,81.66284051071362,110.87808562502146,82.88642839976654,51.22400750735286,92.1779433254647,68.86865947212017,70.03056728579439,77.93150684931507,58.643904281251075,87.62737463850311,29.870517236775346,33.31289410741466,31.804408280976414,24.494249321934973
0671,85.97700726570403,80.84669436147446,107.89336354585093,81.98844142319268,52.65827811537977,86.09822496091235,68.78266823832794,69.77024753664985,70.55946944988041,66.01828772845356,82.80882307857384,67.63827758132011,77.79228894153191,68.81489110905116,56.30765269337728
0672,90.34416806020067,144.6001163657872,135.98051033791083,152.08299259373553,145.73684616571518,90.29898272017837,46.51080723139434,17.561458494059558,55.325567042123126,66.64539615800031,82.68465486807877,82.52883107030807,50.41691097052924,103.88420961271409,93.28537262768091
0674,75.11511354737667,106.77125125872625,103.25151895726553,107.91339397848003,109.14884084043311,75.2007868143342,49.839533620718925,52.14980822103798,48.50203659074709,48.86675605037168,68.77331543423946,41.28640123100596,44.94864396999423,39.41264722853943,39.49791249448423
0675,126.58803449073051,215.29166746437437,235.10571860701089,215.91333065303544,194.85595313307678,126.6015858259428,104.42921141806903,132.97268010644612,108.3362816610189,71.9786724867421,120.75963718820863,73.0058264570929,94.04319108609499,78.47106235521605,46.50322592996765
