name,shape_mismatch,mean_abs,max_abs,identical
SOD_0359.jpg,0,0.0,0,1
SOD_0360.jpg,0,0.0,0,1
SOD_0361.jpg,0,0.0,0,1
SOD_0362.jpg,0,0.0,0,1
SOD_0363.jpg,0,0.0,0,1
SOD_0364.jpg,0,0.0,0,1
SOD_0365.jpg,0,0.0,0,1
SOD_0366.jpg,0,0.0,0,1
SOD_0369.jpg,0,0.0,0,1
SOD_0371.jpg,0,0.0,0,1
SOD_0372.jpg,0,0.0,0,1
SOD_0373.jpg,0,0.0,0,1
SOD_0374.jpg,0,0.0,0,1
SOD_0376.jpg,0,0.0,0,1
SOD_0378.jpg,0,0.0,0,1
SOD_0379.jpg,0,0.0,0,1
SOD_0380.jpg,0,0.0,0,1
SOD_0381.jpg,0,0.0,0,1
SOD_0382.jpg,0,0.0,0,1
SOD_0383.jpg,0,0.0,0,1
SOD_0384.jpg,0,0.0,0,1
SOD_0385.jpg,0,0.0,0,1
SOD_0386.jpg,0,0.0,0,1
SOD_0387.jpg,0,0.0,0,1
SOD_0389.jpg,0,0.0,0,1
SOD_0390.jpg,0,0.0,0,1
SOD_0391.jpg,0,0.0,0,1
SOD_0392.jpg,0,0.0,0,1
SOD_0393.jpg,0,0.0,0,1
SOD_0395.jpg,0,0.0,0,1
SOD_0396.jpg,0,0.0,0,1
SOD_0397.jpg,0,0.0,0,1
SOD_0398.jpg,0,0.0,0,1
SOD_0399.jpg,0,0.0,0,1
SOD_0400.jpg,0,0.0,0,1
SOD_0401.jpg,0,0.0,0,1
SOD_0402.jpg,0,0.0,0,1
SOD_0403.jpg,0,0.0,0,1
SOD_0405.jpg,0,0.0,0,1
SOD_0406.jpg,0,0.0,0,1
SOD_0407.jpg,0,0.0,0,1
SOD_0408.jpg,0,0.0,0,1
SOD_0412.jpg,0,0.0,0,1
SOD_0413.jpg,0,0.0,0,1
SOD_0414.jpg,0,0.0,0,1
SOD_0417.jpg,0,0.0,0,1
SOD_0418.jpg,0,0.0,0,1
SOD_0419.jpg,0,0.0,0,1
SOD_0420.jpg,0,0.0,0,1
SOD_0422.jpg,0,0.0,0,1
SOD_0423.jpg,0,0.0,0,1
SOD_0424.jpg,0,0.0,0,1
SOD_0425.jpg,0,0.0,0,1
SOD_0426.jpg,0,0.0,0,1
SOD_0428.jpg,0,0.0,0,1
SOD_0429.jpg,0,0.0,0,1
SOD_0431.jpg,0,0.0,0,1
SOD_0432.jpg,0,0.0,0,1
SOD_0434.jpg,0,0.0,0,1
SOD_0436.jpg,0,0.0,0,1
SOD_0439.jpg,0,0.0,0,1
SOD_0440.jpg,0,0.0,0,1
SOD_0441.jpg,0,0.0,0,1
SOD_0442.jpg,0,0.0,0,1
SOD_0443.jpg,0,0.0,0,1
SOD_0444.jpg,0,0.0,0,1
SOD_0445.jpg,0,0.0,0,1
SOD_0446.jpg,0,0.0,0,1
SOD_0448.jpg,0,0.0,0,1
SOD_0450.jpg,0,0.0,0,1
SOD_0451.jpg,0,0.0,0,1
SOD_0452.jpg,0,0.0,0,1
SOD_0453.jpg,0,0.0,0,1
SOD_0454.jpg,0,0.0,0,1
SOD_0455.jpg,0,0.0,0,1
SOD_0456.jpg,0,0.0,0,1
SOD_0457.jpg,0,0.0,0,1
SOD_0458.jpg,0,0.0,0,1
SOD_0459.jpg,0,0.0,0,1
SOD_0460.jpg,0,0.0,0,1
SOD_0461.jpg,0,0.0,0,1
SOD_0462.jpg,0,0.0,0,1
SOD_0463.jpg,0,0.0,0,1
SOD_0464.jpg,0,0.0,0,1
SOD_0465.jpg,0,0.0,0,1
SOD_0466.jpg,0,0.0,0,1
SOD_0467.jpg,0,0.0,0,1
SOD_0471.jpg,0,0.0,0,1
SOD_0472.jpg,0,0.0,0,1
SOD_0473.jpg,0,0.0,0,1
SOD_0474.jpg,0,0.0,0,1
SOD_0475.jpg,0,0.0,0,1
SOD_0476.jpg,0,0.0,0,1
SOD_0477.jpg,0,0.0,0,1
SOD_0478.jpg,0,0.0,0,1
SOD_0479.jpg,0,0.0,0,1
SOD_0487.jpg,0,0.0,0,1
SOD_0488.jpg,0,0.0,0,1
SOD_0489.jpg,0,0.0,0,1
SOD_0490.jpg,0,0.0,0,1
SOD_0491.jpg,0,0.0,0,1
SOD_0492.jpg,0,0.0,0,1
SOD_0493.jpg,0,0.0,0,1
SOD_0496.jpg,0,0.0,0,1
SOD_0497.jpg,0,0.0,0,1
SOD_0498.jpg,0,0.0,0,1
SOD_0499.jpg,0,0.0,0,1
SOD_0500.jpg,0,0.0,0,1
SOD_0501.jpg,0,0.0,0,1
SOD_0502.jpg,0,0.0,0,1
SOD_0504.jpg,0,0.0,0,1
SOD_0505.jpg,0,0.0,0,1
SOD_0507.jpg,0,0.0,0,1
SOD_0508.jpg,0,0.0,0,1
SOD_0510.jpg,0,0.0,0,1
SOD_0511.jpg,0,0.0,0,1
SOD_0512.jpg,0,0.0,0,1
SOD_0513.jpg,0,0.0,0,1
SOD_0514.jpg,0,0.0,0,1
SOD_0515.jpg,0,0.0,0,1
SOD_0517.jpg,0,0.0,0,1
SOD_0518.jpg,0,0.0,0,1
SOD_0520.jpg,0,0.0,0,1
SOD_0521.jpg,0,0.0,0,1
SOD_0522.jpg,0,0.0,0,1
SOD_0525.jpg,0,0.0,0,1
SOD_0526.jpg,0,0.0,0,1
SOD_0528.jpg,0,0.0,0,1
SOD_0529.jpg,0,0.0,0,1
SOD_0532.jpg,0,0.0,0,1
SOD_0534.jpg,0,0.0,0,1
SOD_0535.jpg,0,0.0,0,1
SOD_0537.jpg,0,0.0,0,1
SOD_0538.jpg,0,0.0,0,1
SOD_0540.jpg,0,0.0,0,1
SOD_0542.jpg,0,0.0,0,1
SOD_0543.jpg,0,0.0,0,1
SOD_0545.jpg,0,0.0,0,1
SOD_0546.jpg,0,0.0,0,1
SOD_0551.jpg,0,0.0,0,1
SOD_0552.jpg,0,0.0,0,1
SOD_0553.jpg,0,0.0,0,1
SOD_0554.jpg,0,0.0,0,1
SOD_0555.jpg,0,0.0,0,1
SOD_0557.jpg,0,0.0,0,1
SOD_0559.jpg,0,0.0,0,1
