arch,name,es
SINet/S2C,COD10K-CAM-1-Aquatic-1-BatFish-1.jpg,0.02495604380965233
SINet/S2C,COD10K-CAM-1-Aquatic-1-BatFish-3.jpg,0.045380860567092896
SINet/S2C,COD10K-CAM-1-Aquatic-1-BatFish-7.jpg,0.020304463803768158
SINet/S2C,COD10K-CAM-1-Aquatic-1-BatFish-8.jpg,0.009832380339503288
SINet/S2C,COD10K-CAM-1-Aquatic-1-BatFish-9.jpg,0.03279178589582443
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-415.jpg,0.018030840903520584
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-417.jpg,0.029644638299942017
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-418.jpg,0.021368972957134247
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-420.jpg,0.02840430662035942
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-421.jpg,0.03166630119085312
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-424.jpg,0.03256438672542572
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-425.jpg,0.04714687168598175
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-426.jpg,0.024334436282515526
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-427.jpg,0.06038022041320801
SINet/S2C,COD10K-CAM-1-Aquatic-10-LeafySeaDragon-428.jpg,0.026230499148368835
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-431.jpg,0.08813340961933136
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-432.jpg,0.06434380263090134
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-433.jpg,0.03386877477169037
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-434.jpg,0.028776682913303375
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-435.jpg,0.06010916829109192
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-438.jpg,0.0781378448009491
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-439.jpg,0.05113009363412857
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-440.jpg,0.17064383625984192
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-442.jpg,0.012930886819958687
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-443.jpg,0.09981238096952438
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-446.jpg,0.009770063683390617
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-448.jpg,0.06407604366540909
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-449.jpg,0.05773438513278961
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-450.jpg,0.0343431681394577
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-455.jpg,0.05657683685421944
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-456.jpg,0.02054716646671295
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-457.jpg,0.04795251786708832
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-459.jpg,0.020125318318605423
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-460.jpg,0.03045041859149933
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-461.jpg,0.05208658427000046
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-467.jpg,0.05056734383106232
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-469.jpg,0.14040426909923553
SINet/S2C,COD10K-CAM-1-Aquatic-11-Octopus-470.jpg,0.02620037831366062
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-475.jpg,0.02922164835035801
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-476.jpg,0.03012753091752529
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-477.jpg,0.028768913820385933
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-478.jpg,0.019891828298568726
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-479.jpg,0.05779991298913956
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-480.jpg,0.03166753053665161
SINet/S2C,COD10K-CAM-1-Aquatic-12-Pagurian-485.jpg,0.020119093358516693
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-487.jpg,0.07357338815927505
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-489.jpg,0.1606397032737732
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-491.jpg,0.02317490428686142
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-493.jpg,0.02279738336801529
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-494.jpg,0.026410358026623726
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-495.jpg,0.03240736946463585
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-498.jpg,0.028032802045345306
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-499.jpg,0.02383704110980034
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-504.jpg,0.0280593391507864
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-505.jpg,0.03507258743047714
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-506.jpg,0.0640677735209465
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-507.jpg,0.11649592965841293
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-509.jpg,0.014270646497607231
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-511.jpg,0.019054464995861053
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-512.jpg,0.05222289264202118
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-513.jpg,0.024337414652109146
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-514.jpg,0.02134236879646778
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-516.jpg,0.030639905482530594
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-519.jpg,0.02822963520884514
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-523.jpg,0.010875510051846504
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-524.jpg,0.020857328549027443
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-525.jpg,0.027989815920591354
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-526.jpg,0.05136266350746155
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-530.jpg,0.02378811128437519
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-533.jpg,0.02098006010055542
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-538.jpg,0.028343096375465393
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-540.jpg,0.023862548172473907
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-541.jpg,0.012670190073549747
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-543.jpg,0.016521703451871872
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-545.jpg,0.030499916523694992
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-548.jpg,0.028009848669171333
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-550.jpg,0.024682719260454178
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-551.jpg,0.013581430539488792
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-552.jpg,0.033674418926239014
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-553.jpg,0.02405538596212864
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-555.jpg,0.024770326912403107
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-558.jpg,0.011533738113939762
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-561.jpg,0.021473269909620285
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-562.jpg,0.08818478882312775
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-564.jpg,0.01297079585492611
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-565.jpg,0.1001167818903923
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-569.jpg,0.06425487250089645
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-572.jpg,0.01644590124487877
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-574.jpg,0.014131234958767891
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-575.jpg,0.044765785336494446
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-578.jpg,0.03813352435827255
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-581.jpg,0.035292282700538635
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-584.jpg,0.0668628066778183
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-586.jpg,0.034124210476875305
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-587.jpg,0.03661984205245972
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-589.jpg,0.011589586734771729
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-592.jpg,0.026101985946297646
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-593.jpg,0.026916872709989548
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-594.jpg,0.03095667064189911
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-595.jpg,0.015622072853147984
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-596.jpg,0.04809531569480896
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-598.jpg,0.011581458151340485
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-601.jpg,0.04778075963258743
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-603.jpg,0.030708186328411102
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-604.jpg,0.022252922877669334
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-605.jpg,0.027299314737319946
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-606.jpg,0.032609812915325165
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-607.jpg,0.10524031519889832
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-610.jpg,0.03415728732943535
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-611.jpg,0.15742871165275574
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-612.jpg,0.03421492502093315
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-613.jpg,0.042980607599020004
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-615.jpg,0.05525793507695198
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-617.jpg,0.019217349588871002
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-618.jpg,0.05582186207175255
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-619.jpg,0.03086489997804165
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-624.jpg,0.029790589585900307
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-626.jpg,0.028047140687704086
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-627.jpg,0.02386609837412834
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-628.jpg,0.020534172654151917
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-632.jpg,0.029996883124113083
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-633.jpg,0.017422441393136978
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-634.jpg,0.049840278923511505
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-638.jpg,0.015838703140616417
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-641.jpg,0.013368375599384308
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-643.jpg,0.017671357840299606
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-645.jpg,0.07764260470867157
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-646.jpg,0.1387937068939209
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-647.jpg,0.014180518686771393
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-648.jpg,0.034779272973537445
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-650.jpg,0.017572510987520218
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-651.jpg,0.020164914429187775
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-653.jpg,0.12185294181108475
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-654.jpg,0.05182792991399765
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-656.jpg,0.030252845957875252
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-657.jpg,0.006373266689479351
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-658.jpg,0.022396797314286232
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-659.jpg,0.05282808095216751
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-660.jpg,0.028336405754089355
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-663.jpg,0.054461099207401276
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-665.jpg,0.054010406136512756
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-666.jpg,0.04769892990589142
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-670.jpg,0.018594704568386078
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-671.jpg,0.028721673414111137
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-672.jpg,0.013778461143374443
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-673.jpg,0.01684344932436943
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-674.jpg,0.025308702141046524
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-675.jpg,0.16767290234565735
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-677.jpg,0.017988355830311775
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-678.jpg,0.35709065198898315
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-680.jpg,0.030766446143388748
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-682.jpg,0.015824511647224426
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-687.jpg,0.0190509632229805
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-690.jpg,0.045459285378456116
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-692.jpg,0.027810925617814064
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-694.jpg,0.02235087752342224
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-695.jpg,0.13475829362869263
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-697.jpg,0.037355463951826096
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-698.jpg,0.025998994708061218
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-699.jpg,0.020177146419882774
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-700.jpg,0.07257695496082306
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-701.jpg,0.025050876662135124
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-702.jpg,0.04127819463610649
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-703.jpg,0.037765443325042725
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-704.jpg,0.03255867958068848
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-706.jpg,0.04983194172382355
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-708.jpg,0.011672002263367176
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-710.jpg,0.02447999268770218
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-711.jpg,0.015699774026870728
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-712.jpg,0.22293314337730408
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-714.jpg,0.1006976068019867
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-715.jpg,0.025432288646697998
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-716.jpg,0.019219905138015747
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-718.jpg,0.035100307315588
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-719.jpg,0.018771164119243622
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-720.jpg,0.03045961819589138
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-722.jpg,0.03831835091114044
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-723.jpg,0.009417461231350899
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-724.jpg,0.02405119687318802
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-725.jpg,0.07789347320795059
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-727.jpg,0.036766570061445236
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-731.jpg,0.04511410742998123
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-733.jpg,0.01685088500380516
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-734.jpg,0.12344732880592346
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-735.jpg,0.03006409853696823
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-737.jpg,0.047137245535850525
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-738.jpg,0.010028431192040443
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-739.jpg,0.12633895874023438
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-740.jpg,0.08901740610599518
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-741.jpg,0.039454054087400436
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-742.jpg,0.062190137803554535
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-743.jpg,0.029635068029165268
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-744.jpg,0.12416564673185349
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-745.jpg,0.038625650107860565
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-746.jpg,0.011434260755777359
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-747.jpg,0.022298138588666916
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-751.jpg,0.01593184843659401
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-753.jpg,0.01806798204779625
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-754.jpg,0.03341342881321907
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-755.jpg,0.007360014133155346
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-756.jpg,0.04588336870074272
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-757.jpg,0.023651443421840668
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-758.jpg,0.02960585616528988
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-760.jpg,0.01509090419858694
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-761.jpg,0.019677577540278435
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-762.jpg,0.04305059462785721
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-763.jpg,0.026548273861408234
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-764.jpg,0.02160044200718403
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-765.jpg,0.013386950828135014
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-766.jpg,0.023826567456126213
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-767.jpg,0.027523644268512726
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-768.jpg,0.02474493533372879
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-770.jpg,0.026975175365805626
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-771.jpg,0.007898364216089249
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-773.jpg,0.014404772780835629
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-775.jpg,0.012628023512661457
SINet/S2C,COD10K-CAM-1-Aquatic-13-Pipefish-778.jpg,0.040941689163446426
