bootstrap_ari_mean,bootstrap_ari_sd,inertia_mean,k,n_seeds,seed_ari_mean,seed_ari_min,silhouette_mean,silhouette_sd
0.9532714378266556,0.014615368810714494,1762.280791864488,5,10,0.982976158063902,0.9707672027950947,0.05677404825271905,0.00019444717816698547
0.6921314124891136,0.053204285439321,1653.4824528134068,10,10,0.8048232740667686,0.6945087845676517,0.054976013847128566,0.005815822672093708
0.5749867941775273,0.03504555548527015,1586.026497026391,15,10,0.6703441483964615,0.5166499964581897,0.04856594797765269,0.00497522578063036
0.6345267156294847,0.04876971255067821,1534.9623558493477,20,10,0.6461794904052898,0.49037200893170235,0.04856626632539622,0.0016797336871992306
0.6092202939578153,0.04968982290107748,1465.3712842793477,30,10,0.6313652760346239,0.5616535580322018,0.0488233287741604,0.0017373642690063286
0.4977176447095026,0.021804946873822145,1386.7344902626212,50,10,0.5488996468495783,0.48961056075278014,0.04478066697414548,0.0018113828232630789
0.46277904502940725,0.013674430555011389,1323.1415022175472,75,10,0.4769785815286174,0.4420691609781604,0.03959797936253927,0.0017897232787012294
0.41900882254854094,0.013421605170365586,1276.594064222162,100,10,0.4517982168449971,0.4181866129098801,0.03819965450445922,0.001984752129348187
0.3795740089471843,0.015296868142686515,1209.4236294139887,150,10,0.408812435660295,0.37969255000897006,0.03565430912042817,0.0005733078427062361
