bootstrap_ari_mean,bootstrap_ari_sd,inertia_mean,k,n_seeds,seed_ari_mean,seed_ari_min,silhouette_mean,silhouette_sd
0.7116822890513358,0.1959242740663146,3350.6010559060537,5,10,0.7952520864047686,0.6121621317580287,0.05378435356842363,0.002117825436534854
0.6756144886068816,0.1844766850942744,3070.1538369743625,10,10,0.7089623868711322,0.39738169088823944,0.08682035459847816,0.0007301901638530835
0.607733226494074,0.09039855706919168,2898.3572885107883,15,10,0.7139532005101452,0.5587182600153696,0.10530645622790424,0.0015066543529890454
0.6288518609906782,0.018471139645094826,2774.264396925717,20,10,0.6930796246765394,0.5512424583890355,0.11795501334511442,0.0008082312847736935
0.5957601412562293,0.05483849996251664,2591.1530541786624,30,10,0.6415346697102706,0.5224484322121145,0.1377727373736371,0.004208457469952317
0.609754294658028,0.03998733456907255,2352.490091392823,50,10,0.6146996006900016,0.5595965501336692,0.1464971145860083,0.006954829273523004
0.5878433812395288,0.025097594259352297,2172.230682628368,75,10,0.6266094085976235,0.5648788434831165,0.14572711166843566,0.007056317804641374
0.6084921978718891,0.023153873454323,2051.3284461394687,100,10,0.6371767491440875,0.5762473384493376,0.14187578128121703,0.0034996901092869187
0.6300134897017544,0.02588545964732027,1888.4449919128733,150,10,0.63555065169886,0.582795978464497,0.13665748446371553,0.004433469330692615
