arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2699.jpg,0.06351750298961142,0.8969010546475004,0.04614645410447944,0.6517646197479351,0.004587246937981403,0.03416985272593783,0.0028680240652657007,0.027096845616686682,0.04613882950250952,0.6517646197479351,1.0179948068342966,0.8399560227882645,0.04064442278372873,0.03434990530163041,0.014896786589367194,0.12289155073742532,0.012826112682967105,0.1266213879920379,0.04137911802931324,0.03435897967777773,0.0635175034403801,0.04391302944214876,0.02228338068181818,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2700.jpg,0.03339308443733631,0.84617357870692,0.023717207093100462,0.565412197833862,0.013613655491439464,0.0584458848754876,0.004583945946956035,0.02997330254383793,0.023711915188397423,0.565412197833862,0.970388789264428,0.786950922274779,0.06593100798905248,0.036218570768608974,0.03828386877075025,0.17599784484645203,0.015306921310228011,0.11928821646298851,0.08863282303983945,0.057758104959864574,0.03339308500289917,0.021879842458677686,0.011024664256198347,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2705.jpg,0.04071467607829387,0.8778855855642093,0.03010338926725539,0.7050541264438243,0.0034362992402649337,0.05053202146948741,0.002912497546382655,0.0524946330477694,0.030097032780708615,0.7050541264438243,1.0062906398509557,0.8777012820401205,0.05509547595245471,0.05759518013442703,0.01279536950923763,0.18055920424745606,0.012407875701192495,0.19042748487618444,0.07957655129721201,0.06268239203938832,0.040714673697948456,0.024825671487603305,0.01259039256198347,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2706.jpg,0.017143944058976384,0.8443941584710386,0.010997475850478822,0.5160181005222878,0.0007372238193424587,0.0320357036644399,0.004022176193492405,0.019517501218779265,0.010991570744420441,0.5160181005222878,1.0103354206783515,0.7531786676316382,0.04494473049226231,0.026287270470915596,0.0033172289204092004,0.13261367752568984,0.010821001090344977,0.1015391789470213,0.03409623429841983,0.02110146495243794,0.017143942415714264,0.01643207644628099,0.008232179752066115,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2708.jpg,0.05441365621997195,1.1011812241700356,0.034463039561813937,0.775270997920371,0.0012492425941828368,0.01766865516457153,0.005388090724446411,0.010553214471458443,0.034459882862479134,0.775270997920371,1.190565419155324,0.9169209666444854,0.02211958032414875,0.014171705294946957,0.006602351970894088,0.0842719949414292,0.014929124909812186,0.05731050907181576,0.039662231155007985,0.06572953076425903,0.054413653910160065,0.021782993285123967,0.010943956611570249,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2710.jpg,0.12650590609253828,1.004503896148274,0.10384325392589239,0.6857169031902716,0.012073835474466934,0.022280944081612932,0.014097822279625844,0.04429532915945062,0.10384013460249963,0.6857169031902716,1.165735878400498,0.8627396317083579,0.026623685606371933,0.05114841000253049,0.05363140143114693,0.09660983717627734,0.04896854733403465,0.1461917172790806,0.041183970679509845,0.06255644692200706,0.12650589644908905,0.07174909607438017,0.036576704545454544,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2711.jpg,0.02594708031749058,0.6582897438379731,0.018672696061639422,0.4748334068479083,0.001288579544550169,0.03279109223491136,0.0019332242788798483,0.025140449096295175,0.018664958154834828,0.4748334068479083,0.7832170102231029,0.7310088935762951,0.04793640738786255,0.03225322946164106,0.0054248946717701954,0.1267877035569853,0.007435975765641304,0.10477166504077506,0.0359512229626856,0.03155099322467618,0.025947077199816704,0.033525955578512394,0.01677911931818182,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2712.jpg,0.008368407418083392,0.8221920777425954,0.0060124727125441734,0.6228778239654311,0.0013004795934436547,0.0555352953460484,0.0009446204885998151,0.07063879891001366,0.006005184539127104,0.6228778239654311,0.9022548176786479,0.8507470278582204,0.05598395318790356,0.07995528911332,0.003621174601817389,0.16274287042887492,0.003174113266135934,0.21358291822452052,0.10760630409808393,0.07467676086500405,0.008368406444787979,0.0076672262396694215,0.003841683884297521,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2713.jpg,0.1587046244681895,0.9534269350824851,0.13556770894165013,0.7424173530766125,0.003606679789998486,0.0267616790798936,0.004039429457592096,0.02380384810332868,0.13556466568481926,0.7424173530766125,1.0820765021741126,0.8969269691651784,0.03148439825141583,0.02868934118342188,0.018438498074270428,0.10835794873234665,0.019868298312011003,0.10573698236840552,0.043050256712814455,0.03850333598432068,0.15870460867881775,0.07162803460743801,0.03643143078512397,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2714.jpg,0.05535464729868888,0.8527391723640311,0.05101264052092243,0.7493365407640753,0.0021872254684397936,0.022435262338849925,0.014233475765458298,0.08498053622692159,0.051008606543671633,0.7493365407640753,0.9647471583762102,0.9006728747752601,0.02743226998664535,0.0869546608137458,0.00980033185224976,0.09691117659932662,0.041975482502598756,0.23687381052208722,0.041978949375733494,0.07760187253807142,0.05535464361310005,0.03307399276859504,0.016649987086776858,0,0
