arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet/S2C,camourflage_00308.jpg,0.05343794743078051,0.32165702947667824,0.17314869542620998,0.9435767992898852,0.003362843293957934,0.02166404910431813,0.0015046953113735414,0.01106046590264836,0.17314868930993862,0.9435767992898852,0.3145557128782593,0.9837588624436625,0.022524236238243633,0.011591771452552496,0.025153684359484094,0.13089708359937643,0.01646076025670187,0.09235510385786734,0.020854795273413673,0.011341384516615859,0.05343794450163841,0.021589294938016527,0.010814824380165289,0,0
SINet/S2C,camourflage_00309.jpg,0.03541020932408093,0.4597326027512315,0.08289596343242533,0.8711303464881889,0.0019028450424828883,0.02026329224977451,0.0009400197429133825,0.018556599524013666,0.08289479410171974,0.8711303464881889,0.47488557894006134,0.9594871466234934,0.020507245343866932,0.020386096971965997,0.01106186538160404,0.10919445767166386,0.007650843735204048,0.11471843041406567,0.03945951866097163,0.02332524751643727,0.035410210490226746,0.020459387913223142,0.010233729338842975,0,0
SINet/S2C,camourflage_00311.jpg,0.06327846437087369,0.4069666061436547,0.14740798274693218,0.8886694866393837,0.003463942268596188,0.020228317235401815,0.0023305044720370806,0.016903415860620618,0.14740683425497492,0.8886694866393837,0.40976986920340386,0.9670288565853454,0.023333138281129723,0.018804778943305733,0.0231553593519097,0.12465435502811194,0.019682174721436223,0.11208786551423497,0.024231740637638655,0.019384557394700457,0.06327845901250839,0.05018401342975207,0.025164643595041322,0,0
SINet/S2C,camourflage_00312.jpg,0.026078885385455327,0.4787079470438456,0.04857344101481333,0.6698431242588356,0.001991702796223942,0.03409156065767481,0.00041558320116728495,0.008122171113313238,0.0485725119187666,0.6698431242588356,0.5621676150424223,0.8602014854355987,0.03801727017638236,0.009989279805305491,0.011802686525462859,0.1560228326410037,0.004222828988869929,0.06800530283989228,0.0456306362294061,0.010503170264505444,0.026078883558511734,0.02637525826446281,0.013284478305785124,0,0
SINet/S2C,camourflage_00313.jpg,0.02035030158194617,0.3301840595189961,0.06263546079731375,0.9255905450967596,0.0032510771011153307,0.03368695109619558,0.001979396931091083,0.02703875215308024,0.06263546079731375,0.9255905450967596,0.32927909404254674,0.9788971808319904,0.03299736896876567,0.02710621986208078,0.013771978993194071,0.15897642426740474,0.010166799176599616,0.13601816364751632,0.06496191375838956,0.035497793142087,0.020350299775600433,0.015560433884297521,0.00782057076446281,0,0
SINet/S2C,camourflage_00314.jpg,0.09783933329406465,0.45583479156932905,0.24876832841486615,0.8860659335262153,0.035111208728971194,0.03823800004816501,0.024831133943673086,0.07314711111519237,0.24876832841486615,0.8860659335262153,0.46289335089344263,0.9626164941170866,0.03808981159331622,0.07545378584103588,0.11431777049959703,0.15501641313803693,0.07483479368845952,0.2148852255311915,0.05661409335692944,0.07301312995081281,0.09783932566642761,0.035479080578512394,0.017820247933884297,0,0
SINet/S2C,camourflage_00315.jpg,0.036727015900942364,0.32275035324687634,0.10540791542007924,0.8643555914023024,0.0032473413493860504,0.015989926358681232,0.0020525806507503573,0.02705334069307633,0.10540710220387205,0.8643555914023024,0.3369792632649585,0.957020923573651,0.01800389786714898,0.029343095353751437,0.023192785072260948,0.10700538481518566,0.01333033260481288,0.13602675018881866,0.018140292951237317,0.03701078455708067,0.03672701492905617,0.033065922004132234,0.01654506714876033,0,0
SINet/S2C,camourflage_00316.jpg,0.11718910603402442,0.4257728268290226,0.29588623551677035,0.9289590990207403,0.055883603041023654,0.03665993256110488,0.081233438481778,0.03594381269689392,0.29588623551677035,0.9289590990207403,0.450238151056462,0.978365721297125,0.03518201144384897,0.033643100555457994,0.1496977131509147,0.1314975510084032,0.2125538859491789,0.14553119411175663,0.08917504180298269,0.11130259440399669,0.11718909442424774,0.04547068698347107,0.022872546487603305,0,0
SINet/S2C,camourflage_00317.jpg,0.035420608631848816,0.35953436410563977,0.09122305952008608,0.7548793514929435,0.004336944271221464,0.020748920396059505,0.0028023899112282545,0.015746486506134753,0.09122124050099802,0.7548793514929435,0.3953672523563657,0.9120736226339013,0.02385855388839271,0.0190576607502107,0.021162483211927305,0.11803451658005838,0.015473571748171341,0.09945267399954537,0.02750260604295687,0.02216477423791317,0.03542060777544975,0.04234730113636364,0.02127453512396694,0,0
SINet/S2C,camourflage_00318.jpg,0.02877977665194532,0.31598430379837866,0.09395821638210233,0.8929755430824968,0.000914315379603882,0.012650106530744606,0.0009038740188073771,0.013861514388828697,0.09395819722721682,0.8929755430824968,0.336082436133917,0.9658398699915701,0.013238180437934536,0.014924647264630077,0.006750687423550482,0.08121556098333542,0.007028247573384292,0.08218208374806245,0.016823406870474233,0.013702524957286742,0.0287797749042511,0.022977466425619833,0.011525051652892563,0,0
