stem,status,fg_frac,obj_mean,obj_max,bg_mean,bg_max,obj_interior_mean,interior_px,raw_shape,cand_shape,err
3061,OK,0.1205795847750865,5.852476265633594,206,119.75808815573328,255,4.042995924121234,10877,,,
3062,OK,0.21802631578947368,10.059786763226715,222,65.21569914184755,226,7.548633390534458,13403,,,
3063,OK,0.2178125,8.918492380472294,136,28.22324921805545,177,6.850490638733369,22148,,,
3066,OK,0.059283333333333334,11.738871708368475,158,54.12150606216301,225,7.838166570642084,5207,,,
3067,OK,0.23996666666666666,8.588565541510395,170,35.9829941669225,213,6.25835390291159,25118,,,
3069,OK,0.3052,8.763761467889909,140,50.579351372097484,220,7.1537738138575415,32964,,,
3072,OK,0.50825,5.7432502596054,137,59.113328249449246,228,4.732648295189164,21410,,,
3073,OK,0.2604471544715447,8.879909994277092,187,73.29055131094377,235,6.8495006156792995,21927,,,
3074,OK,0.24402985074626865,7.299426605504587,221,87.61201464297466,251,6.119297514924337,24010,,,
3076,OK,0.15656887755102042,8.071811118654296,186,39.85980536301897,228,4.47455633953389,3118,,,
3077,OK,0.1415,8.969338928150766,206,51.12895250922151,222,6.739053739053739,15873,,,
3079,OK,0.1491171875,10.551562145264665,195,72.33380465754011,255,9.024309222104893,15152,,,
3082,OK,0.118625,13.485610584240721,198,58.20297199766779,255,10.132428040854224,11488,,,
3085,OK,0.23476591760299625,9.028649676278599,161,57.42274482933017,230,6.612183497170093,22380,,,
3087,OK,0.2837169312169312,7.421045270175766,125,78.10204182132678,189,5.761320968896806,19087,,,
3090,OK,0.3626333333333333,7.0632564267549105,177,74.2227306800551,229,5.34015695205812,37761,,,
3095,OK,0.28758122743682313,9.08488158004854,217,60.96184672815107,212,6.80053992817027,27658,,,
3096,OK,0.13054307116104868,7.41091665471238,145,63.26401961417792,235,4.741730279898219,11528,,,
3098,OK,0.16766323024054983,8.230989956958393,146,70.27978131924088,242,6.596004787975118,16987,,,
3099,OK,0.09871993127147766,7.896730774809271,120,94.07243738223922,255,6.340079910918975,10178,,,
3100,OK,0.1504381443298969,9.919498220166371,178,48.441771413739986,225,8.718417623071426,15858,,,
3101,OK,0.20485395189003436,8.669099042426785,192,83.5958078980066,255,7.361504811898513,20955,,,
3102,OK,0.23104444444444444,6.769757301785772,140,81.54073346241655,202,5.792952433526543,18115,,,
3103,OK,0.2874347014925373,13.22253594262162,209,48.871025174440675,255,11.581168454063262,25829,,,
3108,OK,0.14788389513108613,19.628107720231313,210,54.73187482144034,254,16.131363905859306,12931,,,
3110,OK,0.14805,15.835003189613118,198,55.856443714093814,248,13.033198773520393,15111,,,
3111,OK,0.33299366686389237,9.075800949842607,154,69.44458316221765,255,7.580669144981413,26900,,,
3112,OK,0.047275,9.457547446971033,142,73.75329828766024,248,7.349410243981257,4126,,,
3113,OK,0.16914794007490636,10.727059691853492,197,46.9873255573712,244,6.963911700444512,13273,,,
3117,OK,0.2629868913857678,9.4685441663403,140,46.1077628007233,202,8.475832608179733,25282,,,
3118,OK,0.1733955223880597,16.14355139516534,205,45.681288463564,239,13.50282303943668,15527,,,
3119,OK,0.14767307692307693,15.649650562139167,176,50.56337477343321,251,12.872752743404156,12849,,,
3120,OK,0.24401685393258427,10.997812823759642,195,59.40058707687734,252,8.530192757266994,22671,,,
